"Id","AddedDatetimeOffset","Owner Key","Division ID","DivID","Division Name","LoadNum","Ship Date","Mode","Fresh Frozen","StopCount","Origin Location","Origin City","Origin State","Origin Postal","Origin Lat","Origin Long","Destination Location","Destination City","Destination State","Destination Postal","Destination Lat","Destination Long","Miles","Handling Units","Total Weight","Carrier","RG Low Cost Carrier","Rate Source","Service Level","Freight Cost","Accessorial Cost","Total Cost","Low Cost Total","Benchmark Total","Cleansed Total Weight"
"355","2026-02-24 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100354","2026-02-24","Intermodal","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","20","40545","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Standard","911.4","46.46","957.86","943.6","932.32","38000"
"356","2026-02-28 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100355","2026-02-28","Intermodal","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","26","34639","Genie Express Logistics","Genie Express Logistics","Contract","Expedited","1578.86","135.83","1714.69","1740.7","1819.99","34639"
"357","2026-03-01 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100356","2026-03-01","LTL","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Las Vegas, NV","Las Vegas","NV","","36.1699","-115.1398","297","18","42790","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Expedited","754.38","105.9","860.28","875.51","836.4","38000"
"358","2026-02-24 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100357","2026-02-24","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Las Vegas, NV","Las Vegas","NV","","36.1699","-115.1398","297","24","26129","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Expedited","576.18","68.87","645.05","642.62","678.25","26129"
"359","2026-02-24 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100358","2026-02-24","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","24","34686","Royal Coachlines","Royal Coachlines","Contract","Expedited","1933.66","106.29","2039.95","2021.1","2020.38","34686"
"360","2026-03-06 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100359","2026-03-06","LTL","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","26","27821","Beast Freight Co","Beast Freight Co","Contract","Standard","937.44","74.82","1012.26","999.59","1013.01","27821"
"361","2026-03-03 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100360","2026-03-03","LTL","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","19","29323","Royal Coachlines","Royal Coachlines","Contract","Expedited","1632.08","194.79","1826.87","1860.31","1795.5","29323"
"362","2026-03-08 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100361","2026-03-08","Truckload","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","23","40714","Storybook Shipping","Storybook Shipping","Contract","Expedited","900.24","104.83","1005.07","1004.83","965.04","38000"
"363","2026-03-08 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100362","2026-03-08","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","20","25912","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","985.8","101.96","1087.76","1071.73","1050.03","25912"
"364","2026-03-04 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100363","2026-03-04","Truckload","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","20","32948","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Standard","1791.74","196.69","1988.43","1961.16","1843.22","32948"
"365","2026-03-08 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100364","2026-03-08","Intermodal","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","21","43757","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Standard","863.04","42.39","905.43","888.01","898.65","38000"
"366","2026-03-09 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100365","2026-03-09","Truckload","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","21","32390","Royal Coachlines","Royal Coachlines","Spot","Standard","996.96","66.69","1063.65","1052.24","1105.23","32390"
"367","2026-03-10 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100366","2026-03-10","Truckload","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","24","23205","Royal Coachlines","Royal Coachlines","Spot","Standard","844.44","100.04","944.48","930.73","973.91","23205"
"368","2026-03-11 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100367","2026-03-11","Truckload","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","21","43820","Enchanted Wheels Trucking","Storybook Shipping","Spot","Standard","2102.19","72.23","2174.42","1890.16","2344.49","38000"
"369","2026-03-19 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100368","2026-03-19","Truckload","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","25","35176","Beast Freight Co","Beast Freight Co","Spot","Expedited","762.6","96.13","858.73","861.96","880.9","35176"
"370","2026-03-17 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100369","2026-03-17","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Las Vegas, NV","Las Vegas","NV","","36.1699","-115.1398","297","26","24756","Storybook Shipping","Storybook Shipping","Spot","Expedited","555.39","23.8","579.19","571.77","608.85","24756"
"371","2026-03-22 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100370","2026-03-22","LTL","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Las Vegas, NV","Las Vegas","NV","","36.1699","-115.1398","297","19","23628","Magic Carpet Hauling","Magic Carpet Hauling","Contract","Expedited","727.65","38.44","766.09","757.09","824.71","23628"
"372","2026-03-21 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100371","2026-03-21","Intermodal","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","23","40493","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Expedited","803.52","50.54","854.06","838.38","921.45","38000"
"373","2026-03-19 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100372","2026-03-19","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","20","42504","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Expedited","710.52","78.91","789.43","780.31","726.4","38000"
"374","2026-03-24 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100373","2026-03-24","Truckload","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Las Vegas, NV","Las Vegas","NV","","36.1699","-115.1398","297","23","32596","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Contract","Expedited","599.94","86.36","686.3","689.71","646.74","32596"
"375","2026-03-27 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100374","2026-03-27","LTL","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","24","37429","Storybook Shipping","Storybook Shipping","Contract","Expedited","1614.34","130.96","1745.3","1719.31","1778.84","37429"
"376","2026-03-26 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100375","2026-03-26","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","24","35815","Beast Freight Co","Beast Freight Co","Contract","Standard","758.88","102.7","861.58","851.2","914.99","35815"
"377","2026-03-26 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100376","2026-03-26","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","20","26743","Genie Express Logistics","Genie Express Logistics","Spot","Standard","825.84","121.25","947.09","953.44","964.27","26743"
"378","2026-03-31 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100377","2026-03-31","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","26","41831","Royal Coachlines","Royal Coachlines","Contract","Expedited","825.84","69.63","895.47","906.63","917.73","38000"
"379","2026-03-30 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100378","2026-03-30","LTL","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","22","33619","Storybook Shipping","Storybook Shipping","Contract","Expedited","1685.3","131.27","1816.57","1820.33","1943.2","33619"
"380","2026-04-04 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100379","2026-04-04","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Las Vegas, NV","Las Vegas","NV","","36.1699","-115.1398","297","19","35690","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Expedited","594","48.02","642.02","630.38","690.54","35690"
"381","2026-04-06 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100380","2026-04-06","LTL","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Las Vegas, NV","Las Vegas","NV","","36.1699","-115.1398","297","24","34530","Magic Carpet Hauling","Magic Carpet Hauling","Contract","Expedited","703.89","75.18","779.07","789.85","789.89","34530"
"382","2026-04-11 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100381","2026-04-11","Truckload","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Las Vegas, NV","Las Vegas","NV","","36.1699","-115.1398","297","19","26051","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","602.91","30.75","633.66","637.54","598.59","26051"
"383","2026-04-10 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100382","2026-04-10","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","19","31322","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Expedited","2093.32","283.35","2376.67","2344.28","2474.77","31322"
"384","2026-04-07 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100383","2026-04-07","LTL","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","19","30775","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Standard","1915.92","169.3","2085.22","2064.9","2068.92","30775"
"385","2026-04-13 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100384","2026-04-13","Truckload","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","19","39102","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Contract","Expedited","1605.47","150.82","1756.29","1787.44","1754.09","39102"
"386","2026-04-16 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100385","2026-04-16","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","21","26966","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Expedited","952.32","118.47","1070.79","1058.83","1126.31","26966"
"387","2026-04-18 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100386","2026-04-18","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","20","37868","Beast Freight Co","Beast Freight Co","Spot","Standard","941.16","87.18","1028.34","1015.75","1070.47","37868"
"388","2026-04-24 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100387","2026-04-24","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","22","27117","Fairy Godmother Transport","Storybook Shipping","Spot","Standard","2190.89","229.94","2420.83","1757.91","2462.61","27117"
"389","2026-04-23 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100388","2026-04-23","Intermodal","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","24","24655","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Standard","1791.74","253.8","2045.54","2054.68","2201.1","24655"
"390","2026-04-21 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100389","2026-04-21","Truckload","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","21","40947","Royal Coachlines","Royal Coachlines","Spot","Expedited","2128.8","64.82","2193.62","2211.66","2041.35","38000"
"391","2026-05-02 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100390","2026-05-02","LTL","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","19","23701","Beast Freight Co","Pumpkin Carriage Carriers","Contract","Standard","1747.39","164.39","1911.78","1607.52","1810.26","23701"
"392","2026-04-28 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100391","2026-04-28","Truckload","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","18","40707","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Expedited","2048.97","256.13","2305.1","2316.11","2296.46","38000"
"393","2026-05-01 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100392","2026-05-01","Truckload","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","21","29551","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Standard","662.16","92.86","755.02","747.62","810.73","29551"
"394","2026-05-01 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100393","2026-05-01","Truckload","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","26","29207","Storybook Shipping","Storybook Shipping","Contract","Expedited","885.36","110.22","995.58","997.83","938.11","29207"
"395","2026-05-06 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100394","2026-05-06","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Las Vegas, NV","Las Vegas","NV","","36.1699","-115.1398","297","26","32546","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","519.75","28.51","548.26","542.83","562.81","32546"
"396","2026-05-08 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100395","2026-05-08","Intermodal","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Las Vegas, NV","Las Vegas","NV","","36.1699","-115.1398","297","19","24317","Storybook Shipping","Beast Freight Co","Spot","Expedited","787.05","83.28","870.33","726.68","865.36","24317"
"397","2026-05-10 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100396","2026-05-10","Truckload","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","18","41653","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Expedited","773.76","44.06","817.82","809.63","842.27","38000"
"398","2026-05-05 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100397","2026-05-05","Truckload","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","25","34704","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Expedited","900.24","98.64","998.88","980.41","992.64","34704"
"399","2026-05-04 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100398","2026-05-04","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Las Vegas, NV","Las Vegas","NV","","36.1699","-115.1398","297","19","37377","Magic Carpet Hauling","Magic Carpet Hauling","Contract","Expedited","801.9","80.37","882.27","893.49","933.48","37377"
"400","2026-05-11 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100399","2026-05-11","Truckload","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","26","39575","Genie Express Logistics","Genie Express Logistics","Contract","Standard","952.32","126.79","1079.11","1068.33","1077.54","39575"
"401","2026-05-16 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100400","2026-05-16","Truckload","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","22","28410","Beast Freight Co","Beast Freight Co","Spot","Standard","755.16","41.14","796.3","798.55","766.49","28410"
"402","2026-05-11 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100401","2026-05-11","Intermodal","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","22","39735","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Expedited","1836.09","179.19","2015.28","1993.59","2138.44","39735"
"403","2026-05-12 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100402","2026-05-12","LTL","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Las Vegas, NV","Las Vegas","NV","","36.1699","-115.1398","297","18","39457","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Expedited","792.99","31.35","824.34","833.86","816.07","39457"
"404","2026-05-13 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100403","2026-05-13","Truckload","Yellow","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","24","36232","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Expedited","2102.19","263.81","2366","2401.68","2211.48","36232"
"405","2026-05-20 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100404","2026-05-20","Truckload","Blue","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Dallas, TX","Dallas","TX","","32.7767","-96.797","887","25","37378","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Contract","Standard","1924.79","191.01","2115.8","2156.12","2133.32","37378"
"406","2026-05-24 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100405","2026-05-24","Intermodal","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","21","43307","Royal Coachlines","Enchanted Wheels Trucking","Contract","Standard","974.64","94.98","1069.62","938.17","1045.61","38000"
"407","2026-05-22 12:20:04","OWN-AGR","DIV2","2","Agrabah","L100406","2026-05-22","Intermodal","Green","2","Phoenix, AZ","Phoenix","AZ","","33.4484","-112.074","Los Angeles, CA","Los Angeles","CA","","34.0522","-118.2437","372","22","24030","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Standard","881.64","60.89","942.53","931.25","998.48","24030"
